"target_id","target_label","target_k","target_a","target_b","tau","query","method","mu_true","mu_hat","error","abs_error","sq_error"
1,"B1 (4,2)",1,5,2,0.316227766016838,28,"Matrix-only",-0.00132104785944511,-0.0139609844546107,-0.0126399365951656,0.0126399365951656,0.000159767997129807
1,"B1 (4,2)",1,5,2,0.316227766016838,29,"Matrix-only",-0.0278544138623692,-0.0449609681591699,-0.0171065542968006,0.0171065542968006,0.000292634199909388
1,"B1 (4,2)",1,5,2,0.316227766016838,30,"Matrix-only",0.0167152245544557,0.0136652701972424,-0.00304995435721332,0.00304995435721332,9.30222158108453e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,31,"Matrix-only",-0.0110961310618122,-0.0286199169146503,-0.0175237858528382,0.0175237858528382,0.000307083070616131
1,"B1 (4,2)",1,5,2,0.316227766016838,32,"Matrix-only",-0.0612885132313078,-0.0503090704254584,0.0109794428058494,0.0109794428058494,0.000120548164326918
1,"B1 (4,2)",1,5,2,0.316227766016838,33,"Matrix-only",-0.0637276682774148,-0.0557346048359844,0.00799306344143032,0.00799306344143032,6.388906317873e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,34,"Matrix-only",-0.0185406962298592,-0.0169705780523624,0.00157011817749684,0.00157011817749684,2.46527109130598e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,35,"Matrix-only",0.00205442402211317,-0.011865922214413,-0.0139203462365262,0.0139203462365262,0.000193776039344769
1,"B1 (4,2)",1,5,2,0.316227766016838,36,"Matrix-only",-0.0422353166849628,-0.0393004704262962,0.00293484625866653,0.00293484625866653,8.61332256200893e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,37,"Matrix-only",0.0139389611428972,0.0137438481148504,-0.00019511302804685,0.00019511302804685,3.80690937136108e-08
1,"B1 (4,2)",1,5,2,0.316227766016838,38,"Matrix-only",-0.00437658566873081,-0.0018605959310296,0.00251598973770121,0.00251598973770121,6.3302043602178e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,39,"Matrix-only",0.00374986600805561,0.00816587381486888,0.00441600780681327,0.00441600780681327,1.95011249498357e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,40,"Matrix-only",-0.0100757322281844,-0.0175044409481288,-0.00742870871994442,0.00742870871994442,5.51857132457783e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,41,"Matrix-only",-0.017466601086541,-0.0123492144877248,0.00511738659881627,0.00511738659881627,2.61876456017444e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,42,"Matrix-only",0.0191750511572362,0.00250508895077954,-0.0166699622064566,0.0166699622064566,0.000277887639964693
1,"B1 (4,2)",1,5,2,0.316227766016838,43,"Matrix-only",0.0607999731217249,0.0151601545257637,-0.0456398185959612,0.0456398185959612,0.00208299304147224
1,"B1 (4,2)",1,5,2,0.316227766016838,44,"Matrix-only",-0.0237661241536237,-0.0153421170673697,0.00842400708625403,0.00842400708625403,7.0963895389258e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,45,"Matrix-only",-0.00396887755111895,-0.00559439524110308,-0.00162551768998413,0.00162551768998413,2.64230776045136e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,46,"Matrix-only",0.0132663870673285,0.00697292502170609,-0.00629346204562237,0.00629346204562237,3.96076645196893e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,47,"Matrix-only",-0.011087659315017,0.00041945544603522,0.0115071147610522,0.0115071147610522,0.000132413690124026
1,"B1 (4,2)",1,5,2,0.316227766016838,48,"Matrix-only",-0.066426816055134,-0.0767022028138867,-0.0102753867587528,0.0102753867587528,0.000105583573041952
1,"B1 (4,2)",1,5,2,0.316227766016838,49,"Matrix-only",0.026732006805491,0.00984398860910589,-0.0168880181963851,0.0168880181963851,0.000285205158601433
1,"B1 (4,2)",1,5,2,0.316227766016838,50,"Matrix-only",0.0108168468627322,0.00210013990903398,-0.00871670695369823,0.00871670695369823,7.59809801166511e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,51,"Matrix-only",-0.0185108359151312,-0.016720951907682,0.00178988400744926,0.00178988400744926,3.20368476012262e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,52,"Matrix-only",-0.0877838275407916,-0.0913486756882287,-0.00356484814743703,0.00356484814743703,1.27081423142852e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,53,"Matrix-only",0.0160710796424214,0.0205645278599486,0.00449344821752719,0.00449344821752719,2.01910768835983e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,54,"Matrix-only",0.0121385943376186,0.00236843325832342,-0.00977016107929522,0.00977016107929522,9.54560475153752e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,55,"Matrix-only",0.0146710111588498,0.0159917594579799,0.00132074829913007,0.00132074829913007,1.74437606965496e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,56,"Matrix-only",0.0251118339186218,0.0188160958594017,-0.00629573805922004,0.00629573805922004,3.96363177103117e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,57,"Matrix-only",0.0271458453718951,-0.00250091814503148,-0.0296467635169266,0.0296467635169266,0.000878930587028571
1,"B1 (4,2)",1,5,2,0.316227766016838,58,"Matrix-only",0.0419758081975012,0.023949520740004,-0.0180262874574971,0.0180262874574971,0.000324947039500319
1,"B1 (4,2)",1,5,2,0.316227766016838,59,"Matrix-only",-0.0198845728170505,-0.0199468210133015,-6.22481962509538e-05,6.22481962509538e-05,3.87483793649726e-09
1,"B1 (4,2)",1,5,2,0.316227766016838,60,"Matrix-only",0.00721266000341832,0.0177287288937347,0.0105160688903164,0.0105160688903164,0.000110587704905881
